id,name,review_count,category_alias,rating,latitude,longitude,delivery,pickup,restaurant_reservation,price,city,zip_code,country,state,distance,italian,breakfast_brunch,newamerican,pizza,tradamerican,sandwiches,chinese,bars,japanese,mexican,seafood,delis,coffee,salad,mediterranean,french,indpak,thai,asianfusion,korean,latin,desserts,bakeries,italian,breakfast_brunch,newamerican,pizza,tradamerican,sandwiches,chinese,bars,japanese,mexican,seafood,delis,coffee,salad,mediterranean,french,indpak,thai,asianfusion,korean,latin,desserts,bakeries
cUJQU0enEjgbQjV8CDRfJQ,Sant Ambroeus Coffee Bar at Hanley,26,"coffee,desserts,italian",4.0,40.7662312782447,-73.9632149423422,0,0,0,1,New York,10065,US,NY,171.30317665212098,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
4bSYj9nl_mAXIqpA2loIag,Oaxaca Taqueria,91,mexican,3.5,40.7631132993777,-73.9591559395194,1,1,0,2,New York,10065,US,NY,339.6604653980785,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
lw4ZMgn-QBh_5W1ipNHjaw,La Goulue,86,french,3.5,40.7648,-73.9699213,1,1,0,3,New York,10065,US,NY,629.275573250607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
uzEhT55QIdk9YbfFwmlRzQ,Altesi Ristorante,63,"italian,wine_bars",3.5,40.76667,-73.96959,1,1,0,3,New York,10065,US,NY,633.2128903835264,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
bpeeh-kkay0ZE7mGXsCVKQ,Ahana,144,"japanese,chinese,thai",4.0,40.762245799999995,-73.9598571,1,1,0,2,New York,10065,US,NY,364.9707881853514,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
YoR6ouUwehLFnBQ7RAjPlw,Zawa Japanese,99,"japanese,sushi",4.5,40.76397,-73.9592,0,0,0,3,New York,10065,US,NY,286.29667597841546,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
K_RLEEEkMmlis5hteYlYUQ,Majorelle,55,french,4.0,40.76571320000001,-73.9692137,1,1,0,3,New York,10065,US,NY,577.1847652855157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
xSY8MI449l9HvKJKBSlVHA,Korean Express,296,korean,3.5,40.76423,-73.96654000000001,1,1,0,2,New York,10065,US,NY,347.4786263536194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
ZlUU_DPlJTBLyUpBL2niKw,Luscious Thai,224,"thai,cocktailbars",3.5,40.76047,-73.96157,1,1,0,2,New York,10065,US,NY,492.20018630493047,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
tjnWiyMheQ2o1jTXL8lyXQ,Baker Street Pub,226,"sportsbars,tradamerican",3.5,40.762097,-73.959839,1,1,0,2,New York,10065,US,NY,379.23952961126093,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
TmPsmR6rnId2Rxg1al1-cA,Oath Pizza - East 67th Street,140,"pizza,salad,breakfast_brunch",4.0,40.7664835,-73.9633564,1,1,0,2,New York,10065,US,NY,194.3938894363974,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
e4YHihk1HFJ1EB7oD7dKDw,Sel et Poivre,129,"french,brasseries",3.5,40.765595000000005,-73.96543299999999,0,0,0,3,New York,10065,US,NY,261.39673055697875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
TXEl8kyZ4de8CoW7nT_i3A,Roy's Fish Market,150,"seafoodmarkets,sushi",4.5,40.7617347309091,-73.9604171678531,1,1,0,2,New York,10065,US,NY,388.96480287457365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
2fNVP8VMjETNu7TF7L6A1A,sweetgreen,125,"salad,vegetarian",2.5,40.7637144,-73.9674801,1,1,0,2,New York,10065,US,NY,442.8719386886224,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
OvdCm3j_5HzItolfvwrEUA,Lilli & Loo,399,"chinese,sushi",3.5,40.763858,-73.96726899999999,1,1,0,2,New York,10065,US,NY,424.8388101733395,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
XB_YNEvXM0Qch55jovpSJA,Ginza Japanese Restaurant,192,"japanese,sushi",3.0,40.76405,-73.96715,1,1,0,2,New York,10065,US,NY,408.9485187375209,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
lnMpkLsEL7SjqQbopXyKJw,Loco Coco,212,"acaibowls,juicebars,vegan",4.0,40.76512,-73.96587,1,1,0,2,New York,10065,US,NY,298.38285720652334,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
Qi1AoRNcFEX8etII_RZkFg,Ajisai Japanese Fusion,154,"japanese,asianfusion,sushi",3.5,40.763763,-73.96674300000001,1,1,0,2,New York,10065,US,NY,384.1561993392309,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
CEOm_NF7EeDZR4ozRZvCSg,Bedford Falls,91,"bars,newamerican,beergardens",4.0,40.7661503,-73.9625243,0,0,0,2,New York,10065,US,NY,141.86804026578582,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
g1KGZUkhGu6erEtGCqfgOQ,Casablanca Grill,98,"mediterranean,mideastern",3.5,40.76153,-73.96021,1,1,0,1,New York,10065,US,NY,416.312606205158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
Pi79jn9_eth9z9wWhqQzYA,Chicken Lovers,18,chickenshop,3.5,40.762113299999996,-73.9634324,1,1,0,1,New York,10065,US,NY,318.19809975294964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
NSOh940hkQKD4KUqftaNgA,Ritz Diner,325,diners,3.0,40.761703999999995,-73.96068299999999,1,1,0,2,New York,10065,US,NY,382.78880406524337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
-N6SlxpjQbvGht7R4y2NUA,Panda Bubble Tea,184,"bubbletea,taiwanese,creperies",3.5,40.76579,-73.96576999999999,1,1,0,1,New York,10065,US,NY,302.0055316213021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
W4XCusq7V37qUdKWW581Vg,Wing Bistro Sports Bar,76,"chicken_wings,sportsbars",3.0,40.76082,-73.96146999999999,1,1,0,2,New York,10065,US,NY,459.5791246458639,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
Xi8ueir1SKLruxz_aMU6Ww,Shakespeare & Co,80,"bookstores,cafes",3.5,40.7681967,-73.9636293,0,0,0,2,New York,10065,US,NY,373.1666703348687,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
Ludz8x0jwOc7tdflk7f0GA,Sophie's Cuban Cuisine,172,"cuban,sandwiches",3.0,40.765559,-73.957411,1,1,0,2,New York,10065,US,NY,431.12500402637113,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
NvNO7sB4__gUBl8ebSMz8g,Arabelle,25,newamerican,3.0,40.766639,-73.968384,0,0,0,3,New York,10065,US,NY,536.8306856415212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
DZaN3bNWfwcm__sNw5bvDg,Daniel,1586,"french,tradamerican,cocktailbars",4.5,40.76677367978579,-73.967607,0,0,0,4,New York,10065,US,NY,482.8689156024673,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
IcqlfJEHyO8OttW6l8qFag,Freds Madison Avenue,220,"newamerican,breakfast_brunch",3.0,40.7645456,-73.9714809,0,0,0,3,New York,10065,US,NY,761.4530399431499,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
wGAppPhqGPvruU8PwPgvOw,John & Tony's,92,pizza,3.5,40.7604355624848,-73.96162256420129,1,1,0,1,New York,10065,US,NY,498.61325846439837,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
XvcRtA3pD6gpICLsdsQVbA,David Burke Tavern,195,"steak,tradamerican,seafood",4.0,40.764359999999996,-73.96714,1,1,0,3,New York,10065,US,NY,394.7986196020055,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
tjVj6-8jxUvy96Wq99TFmg,GFC Cafe,2,cafeteria,5.0,40.7648568858733,-73.9549798384648,0,0,0,1,New York,10065,US,NY,629.1312405428863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
ejrmaeYJ98VNJn7AbxkcOA,Chipotle Mexican Grill,73,"mexican,hotdogs",2.5,40.7666349,-73.962532,0,0,0,1,New York,10065,US,NY,195.73685896507493,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
MZK5cpG1WWFV5a0663UUgA,Little Slice of Italy,1,italian,4.0,40.762113299999996,-73.9634324,1,1,0,1,New York,10065,US,NY,318.19809975294964,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
_5z4Ekuo0J8JLKWpTLap3Q,Chipotle Mexican Grill,34,"mexican,hotdogs",2.5,40.762639,-73.96612900000001,0,0,0,1,New York,10065,US,NY,397.3137177335137,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
9hL1Wb-OXmHriWaKJBQ6hg,Elim Deli Cafe,86,"delis,breakfast_brunch,sandwiches",4.5,40.76555,-73.96545,0,0,0,1,New York,10065,US,NY,263.4179495354517,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
e9dZsLoiGF-p-zQPMhdH4g,Lunetta Pizza,201,pizza,3.0,40.762397,-73.959579,1,1,0,1,New York,10065,US,NY,363.62658695996595,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
2BttdyBrYwHTBGIE3UZMOQ,Juice Press,104,"juicebars,vegan,healthmarkets",3.0,40.76376,-73.96539,1,1,0,4,New York,10065,US,NY,274.2143179045779,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
NQt2TKNdbvZDlWKYqWdymQ,America's Cafe & Grill,42,breakfast_brunch,3.5,40.76686,-73.96249,1,1,0,1,New York,10065,US,NY,214.9464860267721,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
DAGnUq-6P_muOQqSG3-OcA,Fig & Olive,419,"mediterranean,french,bars",3.5,40.7644,-73.96691,1,1,0,3,New York,10065,US,NY,380.4757103678048,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
4Eziz-iTjfj_pgxTo-StrQ,Bamboo Sushi,120,"japanese,sushi",3.0,40.7656397370609,-73.9573489797623,1,1,0,2,New York,10065,US,NY,437.9199575261544,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
aiELyvL3nWrI8WJb2lUniw,Padoca Bakery,286,"coffee,breakfast_brunch,bakeries",4.0,40.7654836,-73.9581354,0,0,0,1,New York,10065,US,NY,369.6034494543306,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
tz_8z9n_XugbTYDcGAOI4Q,Cozy Corner,37,delis,3.0,40.762102,-73.963585,1,1,0,2,New York,10065,US,NY,322.8928488710211,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
oFG-NicHnXccAgs_dvZxXA,Sugar East,144,"speakeasies,lounges,newamerican",4.0,40.7614,-73.9609,0,0,0,2,New York,10065,US,NY,395.74745745457136,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
uWvId20JfT0R9Jz-9f1dIw,Veritable,76,"sandwiches,comfortfood,breakfast_brunch",3.5,40.763313000000004,-73.962627,1,1,0,1,New York,10065,US,NY,174.40098398473347,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
hMvfjpHgKeCpIsimBEFAVg,Food Emporium,76,"grocery,cafes",2.5,40.767386,-73.962029,0,0,0,2,New York,10065,US,NY,281.37652881366444,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
Vzx-7-jSEBz2g8NuGVhHvQ,Philippe By Philippe Chow,695,"chinese,asianfusion",3.5,40.76409,-73.97039000000001,1,1,0,3,New York,10065,US,NY,669.2466730444526,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
dP6SmZ5E5Nj64-3zZMjGSg,New Wong Asian Food,67,chinese,2.5,40.7638749,-73.9590615,1,1,0,1,New York,10065,US,NY,288.239939761048,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
uRPYQqYkPYtXU9gSFywzNA,The Regency Bar & Grill,23,"cocktailbars,newamerican,breakfast_brunch",3.0,40.76442,-73.96904,0,0,0,3,New York,10065,US,NY,552.586284931499,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
qcvGRJT3QedXz7p3_CDmmA,Bel Ami,189,"french,cafes,sandwiches",4.0,40.768975299999994,-73.9670732,0,0,0,2,New York,10065,US,NY,599.4941100041686,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
Zzu6Y6t3UdveFnSpbu2YrA,Bagel Express II,31,"delis,bagels",2.0,40.76401,-73.96163,1,1,0,1,New York,10065,US,NY,131.67925008520785,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
0GeWlp7_SBsKBKUa10QBIg,August,165,"tradamerican,cocktailbars",3.5,40.763659999999994,-73.96682,0,0,0,3,New York,10065,US,NY,394.4834618445138,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
e8DRcy6EmRGLx5gJoeIbcA,Famous Famiglia of 1st ave,77,"pizza,italian",3.5,40.765697393829996,-73.9573263022275,1,1,0,1,New York,10065,US,NY,441.0768424295151,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
ti24wtaHxNwlssNROmKSUg,Smiley's,11,"delis,sandwiches",2.5,40.764102,-73.967109,1,1,0,4,New York,10065,US,NY,400.7825246697917,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
TgWnj2YumQn_SFpwX4Z92A,The Garden Cafe,11,cafes,3.0,40.7640292,-73.9548428,0,0,0,1,New York,10065,US,NY,647.5502693043695,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
XQMyCZwGrlRjTyYxYQe61w,Au Bon Pain,20,cafes,2.5,40.764358,-73.954486,0,0,0,1,New York,10065,US,NY,673.1862843850221,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
24KS2700AhnK9Y0APIWTYg,Subway,19,sandwiches,3.0,40.765576087350205,-73.95800317179301,1,1,0,1,New York,10065,US,NY,382.51744613991946,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
J1ociP0f_wRyb3uY8H2AeA,Cafe Fresco,101,"delis,cafes,bagels",3.0,40.7646,-73.95855999999999,1,1,0,1,New York,10065,US,NY,326.66972248376976,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
rOEb1BdxwevNVy4LhYY5jg,Le Gourmet,151,"pizza,bakeries,breakfast_brunch",3.5,40.765518,-73.958015,1,1,0,2,New York,10065,US,NY,384.5882893898111,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
78rbeXJJLJqvzFjRESd3Dg,Milk and Hops Ramen Bar,100,"sandwiches,beerbar,ramen",3.5,40.762420299999995,-73.9601274,1,1,0,2,New York,10065,US,NY,309.02974675312197,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0.112,0.075,0.067,0.06,0.075,0.03,0.03,0.052,0.03,0.022,0.045,0.03,0.045,0.045,0.067,0.015,0.015,0.022,0.007,0.0,0.007,0.03
